storey_uuid,dataSource,functionType,interiorSpace,sensor_name,room_name,spaceType,uuid,coordinates,type,storey_floorId,storey_floorPlan,storey_name,storey_geoReference,building_address,building_geo,building_name
5e8b07fc-09c9-4d06-a074-30fabd1a5699,multisensor,occupancy,TRUE,TrueLineWithSensor #52052,10.211 - Kantoortuin Werklandschap,occupancy,d33297a7-1de9-478f-baad-1060e29f7f89,"[{latitude=51.44775553965675, longitude=5.486042933451669}, {latitude=51.447759945379325, longitude=5.486000273214914}, {latitude=51.447786532432694, longitude=5.486007342406127}, {latitude=51.44778212670755, longitude=5.486050002667004}, {latitude=51.44775553965675, longitude=5.486042933451669}]",polygon,10,"{""width"":""20000"",""name"":""9937CC70-6D2E-43F1-8D4C-831BEE9729CA.png"",""imageURI"":""/buildingStoreyImage/5e8b07fc-09c9-4d06-a074-30fabd1a5699"",""height"":""3000""}",Verdieping 10,"[{""pixelCoordinates"":{""x"":19822.0,""y"":2711.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}},{""pixelCoordinates"":{""x"":174.0,""y"":2712.0},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}},{""pixelCoordinates"":{""x"":19826.0,""y"":289.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
5e8b07fc-09c9-4d06-a074-30fabd1a5699,multisensor,occupancy,TRUE,LuxSpaceWithSensor #54228,10.T32 10.T55 - Verkeersgebied 10. Noord,occupancy,eb9e305e-d0fd-4b23-93b9-745f19d67a60,"[{latitude=51.44855469461407, longitude=5.4862335435748655}, {latitude=51.44852809031663, longitude=5.486226643316091}, {latitude=51.448532390668, longitude=5.486183954684159}, {latitude=51.44855899496794, longitude=5.4861908549186085}, {latitude=51.44855469461407, longitude=5.4862335435748655}]",polygon,10,"{""width"":""20000"",""name"":""9937CC70-6D2E-43F1-8D4C-831BEE9729CA.png"",""imageURI"":""/buildingStoreyImage/5e8b07fc-09c9-4d06-a074-30fabd1a5699"",""height"":""3000""}",Verdieping 10,"[{""pixelCoordinates"":{""x"":19822.0,""y"":2711.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}},{""pixelCoordinates"":{""x"":174.0,""y"":2712.0},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}},{""pixelCoordinates"":{""x"":19826.0,""y"":289.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
5e8b07fc-09c9-4d06-a074-30fabd1a5699,multisensor,occupancy,TRUE,TrueLineWithSensor #54039,10.424 - Kantoortuin Werklandschap,occupancy,396a5d9a-499b-4534-95ea-93d917c4b729,"[{latitude=51.44847830238464, longitude=5.486223926095253}, {latitude=51.44847388101279, longitude=5.486266582834516}, {latitude=51.44844729655953, longitude=5.486259488405678}, {latitude=51.448451717928805, longitude=5.486216831690637}, {latitude=51.44847830238464, longitude=5.486223926095253}]",polygon,10,"{""width"":""20000"",""name"":""9937CC70-6D2E-43F1-8D4C-831BEE9729CA.png"",""imageURI"":""/buildingStoreyImage/5e8b07fc-09c9-4d06-a074-30fabd1a5699"",""height"":""3000""}",Verdieping 10,"[{""pixelCoordinates"":{""x"":19822.0,""y"":2711.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}},{""pixelCoordinates"":{""x"":174.0,""y"":2712.0},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}},{""pixelCoordinates"":{""x"":19826.0,""y"":289.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
5e8b07fc-09c9-4d06-a074-30fabd1a5699,multisensor,occupancy,TRUE,TrueLineWithSensor #53251,10.T25 10.T28 - Verkeersgebied 10. Midden,occupancy,a9120cc6-9a8a-4114-95ac-a5ed5b3732ac,"[{latitude=51.4480168814511, longitude=5.486098811079514}, {latitude=51.448012814013296, longitude=5.486141557962415}, {latitude=51.44798617311171, longitude=5.486135031512757}, {latitude=51.44799024054714, longitude=5.48609228465418}, {latitude=51.4480168814511, longitude=5.486098811079514}]",polygon,10,"{""width"":""20000"",""name"":""9937CC70-6D2E-43F1-8D4C-831BEE9729CA.png"",""imageURI"":""/buildingStoreyImage/5e8b07fc-09c9-4d06-a074-30fabd1a5699"",""height"":""3000""}",Verdieping 10,"[{""pixelCoordinates"":{""x"":19822.0,""y"":2711.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}},{""pixelCoordinates"":{""x"":174.0,""y"":2712.0},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}},{""pixelCoordinates"":{""x"":19826.0,""y"":289.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
5e8b07fc-09c9-4d06-a074-30fabd1a5699,multisensor,occupancy,TRUE,LuxSpaceWithSensor #51043,10.T21 - Verkeersgebied 10. Zuid,occupancy,cbd1a0d3-3a94-4a51-a3b3-13602563bf2f,"[{latitude=51.44712506069988, longitude=5.48623494947245}, {latitude=51.44709845640245, longitude=5.486228049429749}, {latitude=51.44710275675381, longitude=5.4861853621343615}, {latitude=51.44712936105375, longitude=5.486192262152839}, {latitude=51.44712506069988, longitude=5.48623494947245}]",polygon,10,"{""width"":""20000"",""name"":""9937CC70-6D2E-43F1-8D4C-831BEE9729CA.png"",""imageURI"":""/buildingStoreyImage/5e8b07fc-09c9-4d06-a074-30fabd1a5699"",""height"":""3000""}",Verdieping 10,"[{""pixelCoordinates"":{""x"":19822.0,""y"":2711.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}},{""pixelCoordinates"":{""x"":174.0,""y"":2712.0},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}},{""pixelCoordinates"":{""x"":19826.0,""y"":289.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
5e8b07fc-09c9-4d06-a074-30fabd1a5699,multisensor,occupancy,TRUE,LuxSpaceWithSensor #52040,10.T25 10.T28 - Verkeersgebied 10. Midden,occupancy,bbffa779-3435-40ce-8e09-f727f9cdd742,"[{latitude=51.447655436747326, longitude=5.486235136968437}, {latitude=51.4476288324499, longitude=5.486228236845639}, {latitude=51.447633132801265, longitude=5.48618554905439}, {latitude=51.4476597371012, longitude=5.486192449152966}, {latitude=51.447655436747326, longitude=5.486235136968437}]",polygon,10,"{""width"":""20000"",""name"":""9937CC70-6D2E-43F1-8D4C-831BEE9729CA.png"",""imageURI"":""/buildingStoreyImage/5e8b07fc-09c9-4d06-a074-30fabd1a5699"",""height"":""3000""}",Verdieping 10,"[{""pixelCoordinates"":{""x"":19822.0,""y"":2711.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}},{""pixelCoordinates"":{""x"":174.0,""y"":2712.0},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}},{""pixelCoordinates"":{""x"":19826.0,""y"":289.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
5e8b07fc-09c9-4d06-a074-30fabd1a5699,multisensor,occupancy,TRUE,TrueLineWithSensor #54116,10.440 - Kantoortuin Werklandschap,occupancy,32d92828-631a-4e39-aaeb-6419ba3c6df9,"[{latitude=51.4483398356437, longitude=5.486164123446448}, {latitude=51.44833541427183, longitude=5.486206780056353}, {latitude=51.448308829818586, longitude=5.486199685649091}, {latitude=51.44831325118786, longitude=5.486157029063308}, {latitude=51.4483398356437, longitude=5.486164123446448}]",polygon,10,"{""width"":""20000"",""name"":""9937CC70-6D2E-43F1-8D4C-831BEE9729CA.png"",""imageURI"":""/buildingStoreyImage/5e8b07fc-09c9-4d06-a074-30fabd1a5699"",""height"":""3000""}",Verdieping 10,"[{""pixelCoordinates"":{""x"":19822.0,""y"":2711.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}},{""pixelCoordinates"":{""x"":174.0,""y"":2712.0},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}},{""pixelCoordinates"":{""x"":19826.0,""y"":289.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
5e8b07fc-09c9-4d06-a074-30fabd1a5699,multisensor,occupancy,TRUE,TrueLineWithSensor #53315,10.T25 10.T28 - Verkeersgebied 10. Midden,occupancy,f9441cde-0cf8-4cd6-8f1b-481cacecf6cf,"[{latitude=51.44827084478201, longitude=5.486204813374564}, {latitude=51.448266410358286, longitude=5.486247466431712}, {latitude=51.44823982807903, longitude=5.4862403510926345}, {latitude=51.448244262500175, longitude=5.486197698059607}, {latitude=51.44827084478201, longitude=5.486204813374564}]",polygon,10,"{""width"":""20000"",""name"":""9937CC70-6D2E-43F1-8D4C-831BEE9729CA.png"",""imageURI"":""/buildingStoreyImage/5e8b07fc-09c9-4d06-a074-30fabd1a5699"",""height"":""3000""}",Verdieping 10,"[{""pixelCoordinates"":{""x"":19822.0,""y"":2711.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}},{""pixelCoordinates"":{""x"":174.0,""y"":2712.0},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}},{""pixelCoordinates"":{""x"":19826.0,""y"":289.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
5e8b07fc-09c9-4d06-a074-30fabd1a5699,multisensor,occupancy,TRUE,LuxSpaceWithSensor #53193,10.T25 10.T28 - Verkeersgebied 10. Midden,occupancy,73032336-e829-4f53-aa85-fdb89658a193,"[{latitude=51.44816287046318, longitude=5.486114757353749}, {latitude=51.44813626616575, longitude=5.4861078571542095}, {latitude=51.448140566517104, longitude=5.486065168888575}, {latitude=51.448167170817044, longitude=5.486072069063892}, {latitude=51.44816287046318, longitude=5.486114757353749}]",polygon,10,"{""width"":""20000"",""name"":""9937CC70-6D2E-43F1-8D4C-831BEE9729CA.png"",""imageURI"":""/buildingStoreyImage/5e8b07fc-09c9-4d06-a074-30fabd1a5699"",""height"":""3000""}",Verdieping 10,"[{""pixelCoordinates"":{""x"":19822.0,""y"":2711.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}},{""pixelCoordinates"":{""x"":174.0,""y"":2712.0},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}},{""pixelCoordinates"":{""x"":19826.0,""y"":289.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
5e8b07fc-09c9-4d06-a074-30fabd1a5699,multisensor,occupancy,TRUE,TrueLineWithSensor #52016,10.T25 10.T28 - Verkeersgebied 10. Midden,occupancy,3e3e6c83-59e4-4a05-80a8-71eb3ba3bffb,"[{latitude=51.447663406585704, longitude=5.486108348791834}, {latitude=51.44766781230829, longitude=5.486065688641183}, {latitude=51.44769439936166, longitude=5.486072757818149}, {latitude=51.44768999363651, longitude=5.48611541799292}, {latitude=51.447663406585704, longitude=5.486108348791834}]",polygon,10,"{""width"":""20000"",""name"":""9937CC70-6D2E-43F1-8D4C-831BEE9729CA.png"",""imageURI"":""/buildingStoreyImage/5e8b07fc-09c9-4d06-a074-30fabd1a5699"",""height"":""3000""}",Verdieping 10,"[{""pixelCoordinates"":{""x"":19822.0,""y"":2711.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}},{""pixelCoordinates"":{""x"":174.0,""y"":2712.0},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}},{""pixelCoordinates"":{""x"":19826.0,""y"":289.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
5e8b07fc-09c9-4d06-a074-30fabd1a5699,multisensor,occupancy,TRUE,TrueLineWithSensor #52032,10.T25 10.T28 - Verkeersgebied 10. Midden,occupancy,6f88ed2d-c30d-453c-8736-5368532a05cb,"[{latitude=51.447570972930755, longitude=5.486200991116055}, {latitude=51.44757562341784, longitude=5.486158397991854}, {latitude=51.447602168752084, longitude=5.4861658598899705}, {latitude=51.447597518262306, longitude=5.486208453038191}, {latitude=51.447570972930755, longitude=5.486200991116055}]",polygon,10,"{""width"":""20000"",""name"":""9937CC70-6D2E-43F1-8D4C-831BEE9729CA.png"",""imageURI"":""/buildingStoreyImage/5e8b07fc-09c9-4d06-a074-30fabd1a5699"",""height"":""3000""}",Verdieping 10,"[{""pixelCoordinates"":{""x"":19822.0,""y"":2711.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}},{""pixelCoordinates"":{""x"":174.0,""y"":2712.0},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}},{""pixelCoordinates"":{""x"":19826.0,""y"":289.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
5e8b07fc-09c9-4d06-a074-30fabd1a5699,multisensor,occupancy,TRUE,TrueLineWithSensor #54149,10.T32 10.T55 - Verkeersgebied 10. Noord,occupancy,31a35882-70a0-4b30-a375-3eb733d1f986,"[{latitude=51.44829387471417, longitude=5.486099093727622}, {latitude=51.44828946081848, longitude=5.486141752287996}, {latitude=51.44826287512291, longitude=5.486134669883791}, {latitude=51.44826728901604, longitude=5.486092011347641}, {latitude=51.44829387471417, longitude=5.486099093727622}]",polygon,10,"{""width"":""20000"",""name"":""9937CC70-6D2E-43F1-8D4C-831BEE9729CA.png"",""imageURI"":""/buildingStoreyImage/5e8b07fc-09c9-4d06-a074-30fabd1a5699"",""height"":""3000""}",Verdieping 10,"[{""pixelCoordinates"":{""x"":19822.0,""y"":2711.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}},{""pixelCoordinates"":{""x"":174.0,""y"":2712.0},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}},{""pixelCoordinates"":{""x"":19826.0,""y"":289.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
5e8b07fc-09c9-4d06-a074-30fabd1a5699,multisensor,occupancy,TRUE,LuxSpaceWithSensor #53053,10.T30 - Liftlobby 10. Noord,occupancy,61262ca8-18be-4c90-9d95-cc0b3d80b149,"[{latitude=51.448179077550506, longitude=5.486151380923468}, {latitude=51.44815247325308, longitude=5.486144480721486}, {latitude=51.44815677360443, longitude=5.486101792440687}, {latitude=51.44818337790438, longitude=5.486108692618446}, {latitude=51.448179077550506, longitude=5.486151380923468}]",polygon,10,"{""width"":""20000"",""name"":""9937CC70-6D2E-43F1-8D4C-831BEE9729CA.png"",""imageURI"":""/buildingStoreyImage/5e8b07fc-09c9-4d06-a074-30fabd1a5699"",""height"":""3000""}",Verdieping 10,"[{""pixelCoordinates"":{""x"":19822.0,""y"":2711.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}},{""pixelCoordinates"":{""x"":174.0,""y"":2712.0},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}},{""pixelCoordinates"":{""x"":19826.0,""y"":289.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
5e8b07fc-09c9-4d06-a074-30fabd1a5699,multisensor,occupancy,TRUE,TrueLineWithSensor #53061,10.309 - Kantoor,occupancy,9053789a-7906-4559-883e-faeb6fb986c3,"[{latitude=51.44805525937896, longitude=5.486074795504777}, {latitude=51.44805966510154, longitude=5.486032134988032}, {latitude=51.448086252154894, longitude=5.486039204225657}, {latitude=51.44808184642975, longitude=5.486081864766625}, {latitude=51.44805525937896, longitude=5.486074795504777}]",polygon,10,"{""width"":""20000"",""name"":""9937CC70-6D2E-43F1-8D4C-831BEE9729CA.png"",""imageURI"":""/buildingStoreyImage/5e8b07fc-09c9-4d06-a074-30fabd1a5699"",""height"":""3000""}",Verdieping 10,"[{""pixelCoordinates"":{""x"":19822.0,""y"":2711.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}},{""pixelCoordinates"":{""x"":174.0,""y"":2712.0},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}},{""pixelCoordinates"":{""x"":19826.0,""y"":289.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
5e8b07fc-09c9-4d06-a074-30fabd1a5699,multisensor,occupancy,TRUE,TrueLineWithSensor #52068,10.205 - Kantoortuin Werklandschap,occupancy,21ba966d-e736-480d-8f08-60dc08b54d67,"[{latitude=51.447617053437085, longitude=5.486043327606869}, {latitude=51.44762145915967, longitude=5.486000667499474}, {latitude=51.44764804621303, longitude=5.486007736669213}, {latitude=51.447643640487875, longitude=5.486050396800729}, {latitude=51.447617053437085, longitude=5.486043327606869}]",polygon,10,"{""width"":""20000"",""name"":""9937CC70-6D2E-43F1-8D4C-831BEE9729CA.png"",""imageURI"":""/buildingStoreyImage/5e8b07fc-09c9-4d06-a074-30fabd1a5699"",""height"":""3000""}",Verdieping 10,"[{""pixelCoordinates"":{""x"":19822.0,""y"":2711.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}},{""pixelCoordinates"":{""x"":174.0,""y"":2712.0},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}},{""pixelCoordinates"":{""x"":19826.0,""y"":289.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
5e8b07fc-09c9-4d06-a074-30fabd1a5699,multisensor,occupancy,TRUE,TrueLineWithSensor #53223,10.T25 10.T28 - Verkeersgebied 10. Midden,occupancy,72ba371a-dbe1-4bf4-a941-02ebc6cd4869,"[{latitude=51.44792480898278, longitude=5.486099581580133}, {latitude=51.447920741544976, longitude=5.486142328376827}, {latitude=51.44789410064338, longitude=5.486135801940298}, {latitude=51.44789816807882, longitude=5.48609305516803}, {latitude=51.44792480898278, longitude=5.486099581580133}]",polygon,10,"{""width"":""20000"",""name"":""9937CC70-6D2E-43F1-8D4C-831BEE9729CA.png"",""imageURI"":""/buildingStoreyImage/5e8b07fc-09c9-4d06-a074-30fabd1a5699"",""height"":""3000""}",Verdieping 10,"[{""pixelCoordinates"":{""x"":19822.0,""y"":2711.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}},{""pixelCoordinates"":{""x"":174.0,""y"":2712.0},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}},{""pixelCoordinates"":{""x"":19826.0,""y"":289.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
5e8b07fc-09c9-4d06-a074-30fabd1a5699,multisensor,occupancy,TRUE,TrueLineWithSensor #54214,10.419 - Kantoortuin Werklandschap,occupancy,1aef0fb2-935b-4b56-9476-13200b0444f6,"[{latitude=51.4486166848711, longitude=5.486223925189226}, {latitude=51.448612263499236, longitude=5.486266582057748}, {latitude=51.44858567904599, longitude=5.486259487607537}, {latitude=51.44859010041527, longitude=5.486216830763136}, {latitude=51.4486166848711, longitude=5.486223925189226}]",polygon,10,"{""width"":""20000"",""name"":""9937CC70-6D2E-43F1-8D4C-831BEE9729CA.png"",""imageURI"":""/buildingStoreyImage/5e8b07fc-09c9-4d06-a074-30fabd1a5699"",""height"":""3000""}",Verdieping 10,"[{""pixelCoordinates"":{""x"":19822.0,""y"":2711.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}},{""pixelCoordinates"":{""x"":174.0,""y"":2712.0},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}},{""pixelCoordinates"":{""x"":19826.0,""y"":289.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
5e8b07fc-09c9-4d06-a074-30fabd1a5699,multisensor,occupancy,TRUE,LuxSpaceWithSensor #54173,10.T32 10.T55 - Verkeersgebied 10. Noord,occupancy,b54ad1ed-f622-42b0-8e5a-346cd4c5a2d3,"[{latitude=51.44830092995164, longitude=5.48611443718334}, {latitude=51.44827432565422, longitude=5.486107536962936}, {latitude=51.44827862600558, longitude=5.4860648485682475}, {latitude=51.44830523030553, longitude=5.486071748764326}, {latitude=51.44830092995164, longitude=5.48611443718334}]",polygon,10,"{""width"":""20000"",""name"":""9937CC70-6D2E-43F1-8D4C-831BEE9729CA.png"",""imageURI"":""/buildingStoreyImage/5e8b07fc-09c9-4d06-a074-30fabd1a5699"",""height"":""3000""}",Verdieping 10,"[{""pixelCoordinates"":{""x"":19822.0,""y"":2711.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}},{""pixelCoordinates"":{""x"":174.0,""y"":2712.0},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}},{""pixelCoordinates"":{""x"":19826.0,""y"":289.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
5e8b07fc-09c9-4d06-a074-30fabd1a5699,multisensor,occupancy,TRUE,TrueLineWithSensor #53083,10.T25 10.T28 - Verkeersgebied 10. Midden,occupancy,8f2ecfdf-5a97-4490-ad35-b2a51e651bc0,"[{latitude=51.44804035180781, longitude=5.486165022833422}, {latitude=51.44803593043595, longitude=5.486207679163641}, {latitude=51.448009345982705, longitude=5.486200584802892}, {latitude=51.44801376735199, longitude=5.486157928496896}, {latitude=51.44804035180781, longitude=5.486165022833422}]",polygon,10,"{""width"":""20000"",""name"":""9937CC70-6D2E-43F1-8D4C-831BEE9729CA.png"",""imageURI"":""/buildingStoreyImage/5e8b07fc-09c9-4d06-a074-30fabd1a5699"",""height"":""3000""}",Verdieping 10,"[{""pixelCoordinates"":{""x"":19822.0,""y"":2711.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}},{""pixelCoordinates"":{""x"":174.0,""y"":2712.0},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}},{""pixelCoordinates"":{""x"":19826.0,""y"":289.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
5e8b07fc-09c9-4d06-a074-30fabd1a5699,multisensor,occupancy,TRUE,TrueLineWithSensor #52229,Kantoortuin Werklandschap,occupancy,db0aaa44-20e9-4cdf-bfc9-2c82bf4791ec,"[{latitude=51.44773242384565, longitude=5.4861354226290775}, {latitude=51.44773682956824, longitude=5.486092762413899}, {latitude=51.447763416621605, longitude=5.486099831601551}, {latitude=51.44775901089646, longitude=5.48614249184085}, {latitude=51.44773242384565, longitude=5.4861354226290775}]",polygon,10,"{""width"":""20000"",""name"":""9937CC70-6D2E-43F1-8D4C-831BEE9729CA.png"",""imageURI"":""/buildingStoreyImage/5e8b07fc-09c9-4d06-a074-30fabd1a5699"",""height"":""3000""}",Verdieping 10,"[{""pixelCoordinates"":{""x"":19822.0,""y"":2711.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}},{""pixelCoordinates"":{""x"":174.0,""y"":2712.0},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}},{""pixelCoordinates"":{""x"":19826.0,""y"":289.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
